Seconds,Workers,Queries,Latency,Errors
1614311583,4,1460,3190.00,0
1614311584,4,1463,4598.00,0
1614311585,4,1467,663.00,0
1614311586,4,1473,2380.33,0
1614311587,4,1474,614.00,0
1614311588,4,1475,0.00,0
1614311589,4,1477,1888.50,0
1614311590,4,1479,2008.00,0
1614311591,4,1480,804.00,0
1614311592,4,1482,1895.00,0
1614311593,4,1484,866.00,0
1614311594,4,1484,0.00,0
1614311595,4,1486,1890.50,0
1614311596,4,1486,0.00,0
1614311597,4,1487,1803.00,0
1614311598,4,1489,6282.00,0
1614311599,4,1491,747.00,0
1614311600,4,1494,4561.33,0
1614311601,4,1497,1403.33,0
1614311602,4,1501,781.50,0
1614311603,4,1503,1239.50,0
1614311604,4,1505,558.00,0
1614311605,4,1506,834.00,0
1614311606,4,1508,5874.00,0
1614311607,4,1510,1819.00,0
1614311608,4,1516,1891.50,0
1614311609,4,1520,668.00,0
1614311610,4,1526,904.00,0
1614311611,4,1530,687.25,0
1614311612,4,1534,900.67,0
1614311613,4,1539,1154.00,0
1614311614,4,1543,799.75,0
1614311615,4,1547,704.25,0
1614311616,4,1550,798.00,0
1614311617,4,1554,887.75,0
1614311618,4,1558,2128.75,0
1614311619,4,1563,773.40,0
1614311620,4,1568,728.60,0
1614311621,4,1573,822.80,0
1614311622,4,1576,863.00,0
1614311623,4,1578,839.50,0
1614311624,4,1582,1676.25,0
1614311625,4,1586,1009.00,0
1614311626,4,1588,664.50,0
1614311627,4,1589,1849.00,0
1614311628,4,1590,791.00,0
1614311629,4,1592,784.00,0
1614311630,4,1596,2574.00,0
1614311631,4,1602,1720.33,0
1614311632,4,1606,707.25,0
1614311633,4,1608,669.50,0
1614311634,4,1612,1431.00,0
1614311635,4,1616,848.50,0
1614311636,4,1619,632.67,0
1614311637,4,1621,1001.50,0
1614311638,5,1623,1017.50,0
1614311639,5,1624,819.00,0
1614311640,5,1624,0.00,0
1614311641,5,1626,2362.50,0
1614311642,5,1627,1201.00,0
1614311643,5,1628,924.00,0
1614311644,5,1629,1251.00,0
1614311645,5,1630,12100.00,0
1614311646,5,1632,765.00,0
1614311647,5,1632,0.00,0
1614311648,5,1633,1253.00,0
1614311649,5,1634,1205.00,0
1614311650,5,1634,0.00,0
1614311651,5,1635,14359.00,0
1614311652,5,1637,810.50,0
1614311653,5,1639,7739.00,0
1614311654,5,1640,2124.00,0
1614311655,5,1642,936.00,0
1614311656,5,1644,8094.50,0
1614311657,5,1646,1169.50,0
1614311658,5,1647,1170.00,0
1614311659,5,1649,2231.50,0
1614311660,5,1650,954.00,0
1614311661,5,1653,6389.33,0
1614311662,5,1656,2582.00,0
1614311663,5,1661,1121.40,0
1614311664,5,1664,968.67,0
1614311665,5,1668,4972.50,0
1614311666,5,1671,1008.33,0
1614311667,5,1676,1025.50,0
1614311668,5,1679,737.50,0
1614311669,5,1682,1190.67,0
1614311670,5,1685,1288.67,0
1614311671,5,1688,650.50,0
1614311672,5,1691,724.00,0
1614311673,5,1692,2157.00,0
1614311674,5,1695,3828.50,0
1614311675,5,1698,2242.33,0
1614311676,5,1700,1093.50,0
1614311677,5,1702,1490.50,0
1614311678,5,1704,2134.50,0
1614311679,5,1706,744.00,0
1614311680,5,1709,1829.33,0
1614311681,5,1711,971.50,0
1614311682,5,1713,772.00,0
1614311683,5,1715,1011.50,0
1614311684,5,1720,3258.20,0
1614311685,5,1724,2293.25,0
1614311686,5,1727,1091.33,0
1614311687,5,1729,808.00,0
1614311688,5,1733,1938.67,0
1614311689,5,1734,1564.00,0
1614311690,5,1738,1945.50,0
1614311691,5,1741,911.00,0
1614311692,5,1745,4087.75,0
1614311693,5,1749,1413.50,0
1614311694,5,1752,803.00,0
1614311695,5,1755,828.33,0
1614311696,5,1757,698.50,0
1614311697,5,1759,2802.50,0
1614311698,5,1762,1363.00,0
1614311699,5,1765,1904.00,0
1614311700,5,1767,1063.50,0
1614311701,5,1768,2041.00,0
1614311702,5,1770,2018.00,0
1614311703,5,1772,1424.00,0
1614311704,5,1779,3576.43,0
1614311705,5,1782,790.00,0
1614311706,5,1784,1300.00,0
1614311707,5,1786,944.00,0
1614311708,5,1788,2838.00,0
1614311709,5,1790,947.00,0
1614311710,5,1792,2519.00,0
1614311711,5,1795,1256.33,0
1614311712,5,1797,1210.00,0
1614311713,5,1801,991.75,0
1614311714,5,1803,1171.00,0
1614311715,5,1805,942.00,0
1614311716,5,1807,980.00,0
1614311717,5,1809,735.00,0
1614311718,5,1811,7519.00,0
1614311719,5,1816,955.40,0
