Seconds,Workers,Queries,Latency,Errors
1614217513,170,89701,339.80,0
1614217514,170,89917,286.64,0
1614217515,170,90113,341.81,0
1614217516,170,90323,304.89,0
1614217517,170,90543,306.49,0
1614217518,170,90760,334.88,0
1614217519,170,90960,316.13,0
1614217520,170,91161,351.52,0
1614217521,170,91347,345.26,0
1614217522,170,91563,337.34,0
1614217523,170,91761,346.72,0
1614217524,170,91966,341.07,0
1614217525,170,92164,346.06,0
1614217526,170,92347,359.82,0
1614217527,170,92529,456.86,0
1614217528,170,92710,450.42,0
1614217529,170,92903,345.02,0
1614217530,170,93135,313.78,0
1614217531,170,93327,311.06,0
1614217532,170,93555,324.02,0
1614217533,170,93761,303.08,0
1614217534,170,93980,332.36,0
1614217535,170,94162,331.64,0
1614217536,170,94345,385.49,0
1614217537,170,94542,340.70,0
1614217538,170,94754,348.05,0
1614217539,170,94960,342.30,0
1614217540,170,95163,350.76,0
1614217541,170,95359,344.54,0
1614217542,170,95558,350.94,0
1614217543,170,95764,314.66,0
1614217544,170,95963,369.41,0
1614217545,170,96183,354.63,0
1614217546,170,96342,357.84,0
1614217547,170,96576,319.41,0
1614217548,170,96759,337.25,0
1614217549,170,96968,327.17,0
1614217550,170,97173,341.19,0
1614217551,180,97345,388.26,0
1614217552,180,97570,433.12,0
1614217553,180,97773,348.37,0
1614217554,180,97976,344.99,0
1614217555,180,98164,438.78,0
1614217556,180,98399,364.45,0
1614217557,180,98592,341.35,0
1614217558,180,98790,392.57,0
1614217559,180,99008,382.64,0
1614217560,180,99207,388.78,0
1614217561,180,99419,340.99,0
1614217562,180,99632,317.77,0
1614217563,180,99848,329.54,0
1614217564,180,100080,343.04,0
1614217565,180,100287,352.85,0
1614217566,180,100511,336.67,0
1614217567,180,100727,305.00,0
1614217568,180,100921,358.55,0
1614217569,180,101126,385.30,0
1614217570,180,101341,349.45,0
1614217571,180,101541,418.34,0
1614217572,180,101749,362.24,0
1614217573,180,101945,402.59,0
1614217574,180,102162,353.31,0
1614217575,180,102353,384.93,0
1614217576,180,102561,386.83,0
1614217577,180,102786,347.62,0
1614217578,180,103002,306.67,0
1614217579,180,103215,325.68,0
1614217580,180,103432,386.64,0
1614217581,180,103648,303.88,0
1614217582,180,103857,327.33,0
1614217583,180,104081,351.96,0
1614217584,180,104297,322.44,0
1614217585,180,104502,383.07,0
1614217586,180,104698,379.63,0
1614217587,180,104918,335.87,0
1614217588,180,105106,428.22,0
1614217589,180,105310,350.21,0
1614217590,180,105534,359.33,0
1614217591,180,105738,352.86,0
1614217592,180,105917,379.90,0
1614217593,180,106121,471.19,0
1614217594,180,106333,379.10,0
1614217595,180,106546,316.31,0
1614217596,180,106773,353.79,0
1614217597,180,106963,323.72,0
1614217598,180,107178,343.16,0
1614217599,180,107404,359.94,0
1614217600,180,107606,363.73,0
1614217601,180,107814,373.38,0
1614217602,180,108029,325.38,0
1614217603,180,108234,421.36,0
1614217604,180,108432,405.07,0
1614217605,180,108622,336.35,0
1614217606,180,108848,352.23,0
1614217607,180,109056,366.01,0
1614217608,180,109253,388.10,0
1614217609,180,109469,336.13,0
1614217610,180,109689,395.89,0
1614217611,190,109892,298.90,0
1614217612,190,110106,407.37,0
1614217613,190,110332,394.24,0
1614217614,190,110555,347.87,0
1614217615,190,110775,354.19,0
1614217616,190,110976,393.05,0
1614217617,190,111192,434.82,0
1614217618,190,111387,440.38,0
1614217619,190,111591,378.73,0
1614217620,190,111815,439.56,0
1614217621,190,111999,442.23,0
1614217622,190,112197,472.14,0
1614217623,190,112383,528.17,0
1614217624,190,112595,386.53,0
1614217625,190,112807,424.95,0
1614217626,190,113028,397.38,0
1614217627,190,113227,389.38,0
1614217628,190,113448,381.19,0
1614217629,190,113668,422.18,0
1614217630,190,113871,357.63,0
1614217631,190,114073,443.74,0
1614217632,190,114272,419.58,0
1614217633,190,114500,410.57,0
1614217634,190,114704,395.53,0
1614217635,190,114913,378.98,0
1614217636,190,115118,367.63,0
1614217637,190,115340,429.87,0
1614217638,190,115537,454.17,0
1614217639,190,115753,391.63,0
1614217640,190,115965,339.83,0
1614217641,190,116202,379.73,0
1614217642,190,116399,380.07,0
1614217643,190,116636,375.85,0
1614217644,190,116840,409.10,0
1614217645,190,117050,392.84,0
1614217646,190,117261,350.07,0
1614217647,190,117484,414.70,0
1614217648,190,117683,419.20,0
1614217649,190,117878,409.86,0
1614217650,190,118104,422.17,0
1614217651,190,118314,401.33,0
1614217652,190,118526,427.40,0
1614217653,190,118719,410.06,0
1614217654,190,118916,448.11,0
1614217655,190,119129,336.06,0
1614217656,190,119363,336.11,0
1614217657,190,119589,374.38,0
1614217658,190,119804,391.11,0
1614217659,190,120021,375.28,0
1614217660,190,120247,372.61,0
1614217661,190,120470,353.89,0
1614217662,190,120691,360.01,0
1614217663,190,120854,416.77,0
1614217664,190,121091,419.57,0
1614217665,190,121304,405.72,0
1614217666,190,121513,413.14,0
1614217667,190,121710,408.33,0
1614217668,190,121929,396.69,0
1614217669,190,122132,465.57,0
1614217670,190,122334,431.23,0
1614217671,200,122546,465.11,0
1614217672,200,122745,397.45,0
1614217673,200,122954,462.83,0
1614217674,200,123164,445.93,0
1614217675,200,123361,408.57,0
1614217676,200,123572,473.33,0
1614217677,200,123792,479.94,0
1614217678,200,124021,423.60,0
1614217679,200,124227,376.76,0
1614217680,200,124435,472.36,0
1614217681,200,124644,425.97,0
1614217682,200,124892,420.67,0
1614217683,200,125106,431.10,0
1614217684,200,125308,461.39,0
1614217685,200,125521,425.29,0
1614217686,200,125729,416.50,0
1614217687,200,125945,411.10,0
1614217688,200,126199,397.18,0
1614217689,200,126411,347.01,0
1614217690,200,126650,372.76,0
1614217691,200,126865,404.77,0
1614217692,200,127092,361.36,0
1614217693,200,127336,372.26,0
1614217694,200,127571,348.14,0
1614217695,200,127779,366.98,0
1614217696,200,128014,397.67,0
1614217697,200,128235,401.52,0
1614217698,200,128430,428.66,0
1614217699,200,128659,444.43,0
1614217700,200,128866,431.48,0
1614217701,200,129082,436.93,0
1614217702,200,129286,442.31,0
1614217703,200,129492,417.49,0
1614217704,200,129742,376.10,0
1614217705,200,129977,381.07,0
1614217706,200,130211,360.74,0
1614217707,200,130434,357.68,0
1614217708,200,130674,340.54,0
1614217709,200,130926,367.77,0
1614217710,200,131136,387.49,0
1614217711,200,131360,397.21,0
1614217712,200,131571,437.83,0
1614217713,200,131776,423.10,0
1614217714,200,131980,489.39,0
1614217715,200,132210,404.61,0
1614217716,200,132411,424.09,0
