Seconds,Workers,Queries,Latency,Errors
1614314612,4,1752,651.00,0
1614314613,4,1755,696.00,0
1614314614,4,1757,1150.00,0
1614314615,4,1760,1371.33,0
1614314616,4,1760,0.00,0
1614314617,4,1763,1956.33,0
1614314618,4,1765,773.50,0
1614314619,4,1766,897.00,0
1614314620,4,1769,4514.67,0
1614314621,4,1772,2900.33,0
1614314622,4,1777,883.40,0
1614314623,4,1780,1008.33,0
1614314624,4,1782,969.50,0
1614314625,4,1784,1254.50,0
1614314626,4,1785,1011.00,0
1614314627,4,1788,1996.67,0
1614314628,4,1789,1085.00,0
1614314629,4,1790,703.00,0
1614314630,4,1792,2117.50,0
1614314631,4,1793,990.00,0
1614314632,4,1795,1307.00,0
1614314633,4,1798,924.33,0
1614314634,4,1801,4723.33,0
1614314635,4,1804,850.00,0
1614314636,4,1806,955.00,0
1614314637,4,1809,784.00,0
1614314638,4,1813,3332.00,0
1614314639,4,1816,685.33,0
1614314640,4,1819,2272.00,0
1614314641,4,1822,1323.33,0
1614314642,4,1825,810.00,0
1614314643,4,1826,1764.00,0
1614314644,4,1828,1442.00,0
1614314645,4,1829,3139.00,0
1614314646,4,1831,1419.50,0
1614314647,4,1832,1084.00,0
1614314648,4,1832,0.00,0
1614314649,4,1833,1931.00,0
1614314650,4,1837,3873.50,0
1614314651,4,1840,979.33,0
1614314652,4,1841,1867.00,0
1614314653,4,1843,1227.00,0
1614314654,4,1844,669.00,0
1614314655,4,1852,2407.88,0
1614314656,4,1856,620.50,0
1614314657,4,1860,785.00,0
1614314658,4,1865,1014.00,0
1614314659,4,1871,870.83,0
1614314660,4,1875,853.25,0
1614314661,4,1878,1114.00,0
1614314662,4,1882,813.75,0
1614314663,4,1884,821.00,0
1614314664,4,1886,1782.50,0
1614314665,4,1888,697.50,0
1614314666,4,1892,1634.00,0
1614314667,4,1896,2005.75,0
1614314668,4,1899,859.67,0
1614314669,4,1903,1454.75,0
1614314670,4,1905,773.50,0
1614314671,4,1909,1017.25,0
1614314672,4,1912,1757.33,0
1614314673,4,1914,605.00,0
1614314674,4,1920,1296.50,0
1614314675,4,1925,694.75,0
1614314676,4,1928,706.33,0
1614314677,4,1932,1163.00,0
1614314678,4,1936,553.75,0
1614314679,4,1940,636.75,0
1614314680,4,1944,628.33,0
1614314681,4,1946,876.50,0
1614314682,4,1950,873.00,0
1614314683,4,1952,736.00,0
1614314684,4,1953,3199.00,0
1614314685,4,1958,3015.40,0
1614314686,4,1961,686.33,0
1614314687,4,1965,1257.50,0
1614314688,4,1969,622.50,0
1614314689,4,1969,0.00,0
1614314690,4,1971,1396.00,0
1614314691,4,1972,956.00,0
1614314692,4,1975,2583.33,0
1614314693,4,1978,3192.33,0
1614314694,4,1980,1199.00,0
1614314695,4,1983,727.00,0
1614314696,4,1984,734.00,0
1614314697,4,1986,681.00,0
1614314698,4,1989,1167.67,0
1614314699,4,1992,2522.67,0
1614314700,4,1995,1020.67,0
1614314701,4,1997,885.00,0
1614314702,4,2001,3150.75,0
1614314703,4,2005,1222.75,0
1614314704,4,2007,1057.50,0
1614314705,4,2014,1087.83,0
1614314706,4,2017,675.67,0
1614314707,4,2023,875.83,0
1614314708,4,2024,657.00,0
1614314709,4,2024,0.00,0
1614314710,4,2024,0.00,0
1614314711,4,2024,0.00,0
1614314712,4,2025,3671.00,0
1614314713,4,2027,4048.00,0
1614314714,4,2028,648.00,0
1614314715,4,2029,601.00,0
1614314716,4,2030,1126.00,0
1614314717,4,2032,733.50,0
1614314718,4,2034,6243.00,0
1614314719,4,2036,3395.00,0
1614314720,4,2041,3313.20,0
1614314721,4,2042,819.00,0
1614314722,4,2047,1016.00,0
1614314723,4,2051,717.50,0
1614314724,4,2054,629.67,0
1614314725,4,2056,1691.00,0
1614314726,4,2057,1664.00,0
1614314727,4,2059,1876.00,0
1614314728,4,2064,1149.80,0
1614314729,4,2065,616.00,0
1614314730,4,2067,642.00,0
1614314731,4,2068,10478.00,0
1614314732,4,2068,0.00,0
1614314733,4,2069,1980.00,0
1614314734,4,2070,975.00,0
1614314735,4,2072,3686.00,0
1614314736,4,2076,2316.50,0
1614314737,4,2079,655.00,0
1614314738,4,2082,787.33,0
1614314739,4,2086,1128.75,0
1614314740,4,2090,3284.25,0
1614314741,4,2092,591.50,0
1614314742,4,2098,1418.17,0
1614314743,4,2099,623.00,0
1614314744,4,2102,1092.00,0
1614314745,4,2104,1763.50,0
1614314746,4,2106,1239.00,0
1614314747,4,2109,1077.33,0
1614314748,4,2112,2454.33,0
1614314749,4,2114,943.50,0
1614314750,4,2115,769.00,0
1614314751,4,2115,0.00,0
1614314752,4,2118,2387.00,0
1614314753,4,2120,2001.50,0
1614314754,4,2122,984.50,0
1614314755,4,2122,0.00,0
1614314756,4,2124,1984.50,0
1614314757,4,2127,4343.00,0
1614314758,4,2128,674.00,0
1614314759,4,2130,648.50,0
1614314760,4,2130,0.00,0
1614314761,4,2132,917.50,0
1614314762,4,2134,3409.50,0
1614314763,4,2136,932.00,0
1614314764,4,2137,1113.00,0
1614314765,4,2139,6702.50,0
1614314766,4,2139,0.00,0
1614314767,4,2139,0.00,0
1614314768,4,2141,7108.50,0
